SignalId,Timestamp,EventCode,EventParam
7115,6/13/2023 7:28:48.0,81,28
7115,6/13/2023 7:28:56.1,81,25
7115,6/13/2023 7:28:57.5,81,25
7115,6/13/2023 7:29:00.8,81,28
7115,6/13/2023 7:29:11.1,81,25
7115,6/13/2023 7:29:18.9,81,25
7115,6/13/2023 7:29:25.2,81,27
7115,6/13/2023 7:30:31.1,81,28
7115,6/13/2023 7:30:34.3,81,26
7115,6/13/2023 7:30:53.0,81,27
7115,6/13/2023 7:30:53.6,81,25
7115,6/13/2023 7:30:56.3,81,27
7115,6/13/2023 7:30:57.7,81,27
7115,6/13/2023 7:30:59.9,81,27
7115,6/13/2023 7:31:05.1,81,25
7115,6/13/2023 7:31:14.5,81,26
7115,6/13/2023 7:31:14.8,81,27
7115,6/13/2023 7:31:15.0,81,25
7115,6/13/2023 7:31:24.8,81,28
7115,6/13/2023 7:31:34.3,81,28
7115,6/13/2023 7:31:42.0,81,28
7115,6/13/2023 7:31:48.8,81,28
7115,6/13/2023 7:32:54.1,81,28
7115,6/13/2023 7:33:01.6,81,28
7115,6/13/2023 7:33:08.0,81,28
7115,6/13/2023 7:33:15.9,81,27
7115,6/13/2023 7:33:16.0,81,25
7115,6/13/2023 7:33:21.6,81,27
7115,6/13/2023 7:33:25.6,81,27
7115,6/13/2023 7:33:29.7,81,27
7115,6/13/2023 7:33:34.3,81,27
7115,6/13/2023 7:33:36.7,81,27
7115,6/13/2023 7:33:39.5,81,27
7115,6/13/2023 7:33:46.2,81,25
7115,6/13/2023 7:34:46.2,81,28
7115,6/13/2023 7:35:47.9,81,27
7115,6/13/2023 7:35:48.1,81,25
7115,6/13/2023 7:35:48.6,81,26
7115,6/13/2023 7:35:52.1,81,27
7115,6/13/2023 7:36:08.6,81,28
7115,6/13/2023 7:36:14.8,81,26
7115,6/13/2023 7:36:18.1,81,25
7115,6/13/2023 7:36:19.1,81,25
7115,6/13/2023 7:36:24.2,81,28
7115,6/13/2023 7:36:32.1,81,25
7115,6/13/2023 7:38:19.5,81,26
7115,6/13/2023 7:38:20.6,81,27
7115,6/13/2023 7:38:20.9,81,28
7115,6/13/2023 7:38:21.0,81,25
7115,6/13/2023 7:38:23.4,81,27
7115,6/13/2023 7:38:24.2,81,25
7115,6/13/2023 7:38:25.8,81,27
7115,6/13/2023 7:38:26.3,81,28
7115,6/13/2023 7:38:28.7,81,28
7115,6/13/2023 7:38:29.3,81,27
7115,6/13/2023 7:38:32.6,81,28
7115,6/13/2023 7:38:40.5,81,28
7115,6/13/2023 7:38:49.4,81,26
7115,6/13/2023 7:39:00.2,81,25
7115,6/13/2023 7:39:04.8,81,27
7115,6/13/2023 7:39:26.5,81,28
7115,6/13/2023 7:39:40.2,81,28
7115,6/13/2023 7:40:24.1,81,28
7115,6/13/2023 7:40:49.4,81,26
7115,6/13/2023 7:40:50.1,81,25
7115,6/13/2023 7:40:50.4,81,27
7115,6/13/2023 7:40:54.5,81,25
7115,6/13/2023 7:40:56.6,81,26
7115,6/13/2023 7:40:57.6,81,25
7115,6/13/2023 7:41:06.8,81,25
7115,6/13/2023 7:41:13.2,81,28
7115,6/13/2023 7:41:28.1,81,25
7115,6/13/2023 7:42:28.7,81,28
7115,6/13/2023 7:43:19.1,81,25
7115,6/13/2023 7:43:19.4,81,27
7115,6/13/2023 7:43:20.2,81,26
7115,6/13/2023 7:43:21.3,81,27
7115,6/13/2023 7:43:23.3,81,27
7115,6/13/2023 7:43:26.5,81,26
7115,6/13/2023 7:43:31.0,81,26
7115,6/13/2023 7:43:37.8,81,28
7115,6/13/2023 7:44:04.3,81,28
7115,6/13/2023 7:44:29.8,81,28
7115,6/13/2023 7:44:33.9,81,28
7115,6/13/2023 7:44:36.0,81,28
7115,6/13/2023 7:44:40.1,81,28
7115,6/13/2023 7:44:53.4,81,28
7115,6/13/2023 7:45:05.1,81,25
7115,6/13/2023 7:45:44.2,81,26
7115,6/13/2023 7:45:44.9,81,27
7115,6/13/2023 7:45:46.5,81,25
7115,6/13/2023 7:45:48.8,81,26
7115,6/13/2023 7:45:52.5,81,27
7115,6/13/2023 7:45:53.9,81,25
7115,6/13/2023 7:46:09.9,81,28
7115,6/13/2023 7:46:12.1,81,28
7115,6/13/2023 7:46:14.5,81,28
7115,6/13/2023 7:46:21.6,81,28
7115,6/13/2023 7:46:56.1,81,28
7115,6/13/2023 7:47:04.1,81,28
7115,6/13/2023 7:47:56.3,81,28
7115,6/13/2023 7:48:20.4,81,25
7115,6/13/2023 7:48:22.5,81,26
7115,6/13/2023 7:48:23.0,81,27
7115,6/13/2023 7:48:30.1,81,27
7115,6/13/2023 7:48:38.1,81,27
7115,6/13/2023 7:48:43.1,81,25
7115,6/13/2023 7:48:47.8,81,27
7115,6/13/2023 7:48:49.1,81,25
7115,6/13/2023 7:48:49.1,81,28
7115,6/13/2023 7:48:50.7,81,27
7115,6/13/2023 7:48:53.3,81,27
7115,6/13/2023 7:49:01.2,81,28
7115,6/13/2023 7:49:08.1,81,26
7115,6/13/2023 7:49:09.0,81,25
7115,6/13/2023 7:49:29.3,81,28
7115,6/13/2023 7:49:38.2,81,28
7115,6/13/2023 7:49:59.2,81,28
