SignalIdentifier,EventCode,EventParam,Timestamp
7115,82,3,6/14/2023 8:00:31.1
7115,82,44,6/14/2023 8:00:31.4
7115,81,5,6/14/2023 8:00:31.5
7115,82,2,6/14/2023 8:00:31.9
7115,82,7,6/14/2023 8:00:31.9
7115,82,36,6/14/2023 8:00:31.9
7115,82,35,6/14/2023 8:00:32.0
7115,82,45,6/14/2023 8:00:32.0
7115,81,2,6/14/2023 8:00:32.1
7115,81,7,6/14/2023 8:00:32.1
7115,81,36,6/14/2023 8:00:32.1
7115,81,35,6/14/2023 8:00:32.2
7115,81,45,6/14/2023 8:00:32.2
7115,82,7,6/14/2023 8:00:32.6
7115,82,2,6/14/2023 8:00:32.8
7115,3,1,6/14/2023 8:00:33.0
7115,3,5,6/14/2023 8:00:33.0
7115,81,2,6/14/2023 8:00:33.0
7115,81,7,6/14/2023 8:00:33.3
7115,82,7,6/14/2023 8:00:33.5
7115,82,17,6/14/2023 8:00:33.5
7115,48,1,6/14/2023 8:00:33.8
7115,82,24,6/14/2023 8:00:33.9
7115,48,5,6/14/2023 8:00:34.1
7115,81,7,6/14/2023 8:00:34.1
7115,81,24,6/14/2023 8:00:34.1
7115,82,4,6/14/2023 8:00:34.1
7115,81,4,6/14/2023 8:00:34.2
7115,82,8,6/14/2023 8:00:34.3
7115,81,8,6/14/2023 8:00:34.5
7115,82,7,6/14/2023 8:00:34.5
7115,82,2,6/14/2023 8:00:34.6
7115,81,2,6/14/2023 8:00:34.7
7115,81,7,6/14/2023 8:00:34.7
7115,82,2,6/14/2023 8:00:34.8
7115,82,55,6/14/2023 8:00:34.8
7115,81,2,6/14/2023 8:00:34.9
7115,82,7,6/14/2023 8:00:35.1
7115,82,2,6/14/2023 8:00:35.2
7115,82,36,6/14/2023 8:00:35.2
7115,82,46,6/14/2023 8:00:35.2
7115,81,2,6/14/2023 8:00:35.3
7115,81,36,6/14/2023 8:00:35.3
7115,81,46,6/14/2023 8:00:35.3
7115,82,35,6/14/2023 8:00:35.3
7115,82,45,6/14/2023 8:00:35.3
7115,82,22,6/14/2023 8:00:35.4
7115,82,23,6/14/2023 8:00:35.4
7115,81,35,6/14/2023 8:00:35.5
7115,81,45,6/14/2023 8:00:35.5
7115,82,38,6/14/2023 8:00:35.5
7115,81,22,6/14/2023 8:00:35.6
7115,81,23,6/14/2023 8:00:35.6
7115,81,38,6/14/2023 8:00:35.7
7115,81,7,6/14/2023 8:00:36.0
7115,81,17,6/14/2023 8:00:36.2
7115,82,2,6/14/2023 8:00:36.3
7115,82,7,6/14/2023 8:00:36.3
7115,81,2,6/14/2023 8:00:36.5
7115,81,7,6/14/2023 8:00:36.7
7115,82,4,6/14/2023 8:00:36.7
7115,81,4,6/14/2023 8:00:36.8
7115,81,29,6/14/2023 8:00:36.8
7115,82,7,6/14/2023 8:00:36.9
7115,82,24,6/14/2023 8:00:36.9
7115,82,34,6/14/2023 8:00:36.9
7115,44,1,6/14/2023 8:00:37.0
7115,81,30,6/14/2023 8:00:37.0
7115,81,24,6/14/2023 8:00:37.1
7115,81,34,6/14/2023 8:00:37.1
7115,82,39,6/14/2023 8:00:37.3
7115,4,1,6/14/2023 8:00:37.5
7115,7,1,6/14/2023 8:00:37.5
7115,8,1,6/14/2023 8:00:37.5
7115,81,39,6/14/2023 8:00:37.5
7115,81,7,6/14/2023 8:00:37.7
7115,82,2,6/14/2023 8:00:37.8
7115,81,2,6/14/2023 8:00:37.9
7115,82,2,6/14/2023 8:00:38.0
7115,82,7,6/14/2023 8:00:38.1
7115,81,2,6/14/2023 8:00:38.2
7115,44,5,6/14/2023 8:00:38.3
7115,81,7,6/14/2023 8:00:38.3
7115,81,18,6/14/2023 8:00:38.3
7115,4,5,6/14/2023 8:00:38.8
7115,7,5,6/14/2023 8:00:38.8
7115,8,5,6/14/2023 8:00:38.8
7115,82,7,6/14/2023 8:00:38.9
7115,82,8,6/14/2023 8:00:39.1
7115,81,8,6/14/2023 8:00:39.3
7115,81,7,6/14/2023 8:00:39.7
7115,82,63,6/14/2023 8:00:39.8
7115,82,8,6/14/2023 8:00:39.9
7115,81,8,6/14/2023 8:00:40.0
7115,81,63,6/14/2023 8:00:40.0
7115,82,7,6/14/2023 8:00:40.0
7115,81,7,6/14/2023 8:00:40.3
7115,81,3,6/14/2023 8:00:40.4
7115,82,2,6/14/2023 8:00:40.5
7115,81,2,6/14/2023 8:00:40.6
7115,82,7,6/14/2023 8:00:40.6
7115,81,7,6/14/2023 8:00:40.8
7115,82,3,6/14/2023 8:00:41.0
7115,82,7,6/14/2023 8:00:41.1
7115,9,1,6/14/2023 8:00:41.6
7115,10,1,6/14/2023 8:00:41.6
7115,81,7,6/14/2023 8:00:41.9
7115,82,7,6/14/2023 8:00:42.1
7115,43,7,6/14/2023 8:00:42.7
7115,82,42,6/14/2023 8:00:42.7
7115,9,5,6/14/2023 8:00:42.8
7115,10,5,6/14/2023 8:00:42.8
7115,82,8,6/14/2023 8:00:42.8
7115,81,8,6/14/2023 8:00:42.9
7115,82,5,6/14/2023 8:00:42.9
7115,81,3,6/14/2023 8:00:43.6
7115,81,5,6/14/2023 8:00:43.7
7115,82,3,6/14/2023 8:00:43.7
7115,82,2,6/14/2023 8:00:44.0
7115,81,2,6/14/2023 8:00:44.1
7115,81,7,6/14/2023 8:00:44.3
7115,82,7,6/14/2023 8:00:44.6
7115,0,2,6/14/2023 8:00:44.8
7115,1,2,6/14/2023 8:00:44.8
