64746,419012,12,NULL,NULL,2024-04-02 14:54:49.000,NULL,1,2,1,NULL,NULL,1790,1,0
64747,419013,13,NULL,NULL,2024-04-02 14:55:37.000,NULL,1,1,2,NULL,NULL,1791,1,0
64748,419033,33,NULL,NULL,2024-04-02 14:56:22.000,NULL,1,3,1,NULL,NULL,1792,1,0
64749,419041,41,NULL,NULL,2024-04-02 14:56:29.000,NULL,1,3,1,NULL,NULL,1792,1,0
64750,419045,45,NULL,NULL,2024-04-02 14:56:30.000,NULL,1,3,1,NULL,NULL,1792,1,0
64751,419046,46,NULL,NULL,2024-04-02 14:57:23.000,NULL,1,1,1,NULL,NULL,1793,1,0
64752,419047,47,NULL,NULL,2024-04-02 14:57:25.000,NULL,2,1,1,NULL,NULL,1793,1,0
64753,419048,48,400,NULL,2024-04-02 14:57:29.000,NULL,1,1,1,NULL,NULL,1793,2,0
64754,419035,35,NULL,NULL,2024-04-02 14:57:30.000,NULL,1,1,1,NULL,NULL,1793,1,0
64755,419036,36,NULL,NULL,2024-04-02 14:57:30.000,NULL,2,1,1,NULL,NULL,1793,1,0
64756,419042,42,NULL,NULL,2024-04-02 14:57:32.000,NULL,1,1,1,NULL,NULL,1793,1,0
64757,419043,43,NULL,NULL,2024-04-02 14:57:32.000,NULL,2,1,1,NULL,NULL,1793,1,0
64758,419044,44,NULL,NULL,2024-04-02 14:57:33.000,NULL,1,1,2,NULL,NULL,1793,1,0
64759,419051,51,NULL,NULL,2024-04-02 15:00:09.000,NULL,1,5,1,NULL,NULL,1794,1,0
64760,419058,58,NULL,NULL,2024-04-02 15:00:44.000,NULL,1,5,1,NULL,NULL,1794,1,0
64761,416101,1,NULL,NULL,2024-04-02 15:45:16.000,NULL,1,3,1,NULL,NULL,1795,1,0
64762,416109,9,NULL,NULL,2024-04-02 15:45:20.000,NULL,1,3,1,NULL,NULL,1795,1,0
64763,416114,14,NULL,NULL,2024-04-02 15:45:21.000,NULL,1,3,1,NULL,NULL,1795,1,0
64764,416115,15,NULL,NULL,2024-04-02 15:46:03.000,NULL,1,1,1,NULL,NULL,1796,1,0
64765,416116,16,400,NULL,2024-04-02 15:46:04.000,NULL,1,1,1,NULL,NULL,1796,2,0
64766,416103,3,NULL,NULL,2024-04-02 15:46:09.000,NULL,1,1,1,NULL,NULL,1796,1,0
64767,416104,4,NULL,NULL,2024-04-02 15:46:10.000,NULL,2,1,1,NULL,NULL,1796,1,0
64768,416110,10,NULL,NULL,2024-04-02 15:46:12.000,NULL,1,1,1,NULL,NULL,1796,1,0
64769,416111,11,NULL,NULL,2024-04-02 15:46:13.000,NULL,2,1,1,NULL,NULL,1796,1,0
64770,416105,5,NULL,NULL,2024-04-02 15:47:51.000,NULL,1,2,1,NULL,NULL,1797,1,0
64771,416112,12,NULL,NULL,2024-04-02 15:47:57.000,NULL,1,2,1,NULL,NULL,1797,1,0
64772,416113,13,NULL,NULL,2024-04-02 15:49:08.000,NULL,1,1,2,NULL,NULL,1798,1,0
64781,416132,32,400,NULL,2024-04-02 15:51:49.000,NULL,1,1,1,NULL,NULL,1800,2,0
64783,416133,33,NULL,NULL,2024-04-02 15:53:35.000,NULL,1,3,1,NULL,NULL,1802,1,0
64784,416141,41,NULL,NULL,2024-04-02 15:53:43.000,NULL,1,3,1,NULL,NULL,1802,1,0
64785,416146,46,NULL,NULL,2024-04-02 15:53:44.000,NULL,1,3,1,NULL,NULL,1802,1,0
64786,416135,35,NULL,NULL,2024-04-02 15:55:00.000,NULL,1,1,1,NULL,NULL,1803,1,0
64787,416136,36,NULL,NULL,2024-04-02 15:55:01.000,NULL,2,1,1,NULL,NULL,1803,1,0
64788,416142,42,NULL,NULL,2024-04-02 15:55:05.000,NULL,1,1,1,NULL,NULL,1803,1,0
64789,416143,43,NULL,NULL,2024-04-02 15:55:06.000,NULL,2,1,1,NULL,NULL,1803,1,0
64790,416147,47,NULL,NULL,2024-04-02 15:55:06.000,NULL,1,1,1,NULL,NULL,1803,1,0
64791,416148,48,400,NULL,2024-04-02 15:55:07.000,NULL,1,1,1,NULL,NULL,1803,2,0
64792,416137,37,NULL,NULL,2024-04-02 15:56:27.000,NULL,1,2,1,NULL,NULL,1804,1,0
64793,416144,44,NULL,NULL,2024-04-02 15:56:32.000,NULL,1,2,1,NULL,NULL,1804,1,0
64794,416145,45,NULL,NULL,2024-04-02 15:57:17.000,NULL,1,1,2,NULL,NULL,1805,1,0
64805,416164,64,400,NULL,2024-04-02 16:01:03.000,NULL,1,1,1,NULL,NULL,1808,2,0
64809,426803,3,NULL,NULL,2024-04-03 09:48:07.000,NULL,1,1,1,NULL,NULL,1811,1,0
64810,426810,10,NULL,NULL,2024-04-03 09:48:54.000,NULL,1,1,1,NULL,NULL,1811,1,0
64811,426812,12,NULL,NULL,2024-04-03 09:49:29.000,NULL,1,1,2,NULL,NULL,1811,1,0
64812,426814,14,NULL,NULL,2024-04-03 09:49:50.000,NULL,1,1,1,NULL,NULL,1811,1,0
64813,426816,16,400,NULL,2024-04-03 09:50:30.000,NULL,1,1,1,NULL,NULL,1811,2,0
64814,426820,20,NULL,NULL,2024-04-03 09:52:39.000,NULL,1,5,1,NULL,NULL,1812,1,0
64815,426827,27,NULL,NULL,2024-04-03 09:52:41.000,NULL,1,5,1,NULL,NULL,1812,1,0
64816,426829,29,NULL,NULL,2024-04-03 09:52:42.000,NULL,1,5,1,NULL,NULL,1812,1,0
64817,426833,33,NULL,NULL,2024-04-03 09:53:29.000,NULL,1,3,1,NULL,NULL,1813,1,0
64818,426841,41,NULL,NULL,2024-04-03 09:53:55.000,NULL,1,3,1,NULL,NULL,1813,1,0
64819,426845,45,NULL,NULL,2024-04-03 09:53:56.000,NULL,1,3,1,NULL,NULL,1813,1,0
64820,426835,35,NULL,NULL,2024-04-03 09:54:37.000,NULL,1,1,1,NULL,NULL,1814,1,0
64821,426836,36,NULL,NULL,2024-04-03 09:54:39.000,NULL,2,1,1,NULL,NULL,1814,1,0
64822,426842,42,NULL,NULL,2024-04-03 09:54:46.000,NULL,1,1,1,NULL,NULL,1814,1,0
64823,426843,43,NULL,NULL,2024-04-03 09:54:47.000,NULL,2,1,1,NULL,NULL,1814,1,0
64824,426844,44,NULL,NULL,2024-04-03 09:54:48.000,NULL,1,1,2,NULL,NULL,1814,1,0
64825,426846,46,NULL,NULL,2024-04-03 09:54:51.000,NULL,1,1,1,NULL,NULL,1814,1,0
64826,426848,48,400,NULL,2024-04-03 09:54:52.000,NULL,1,1,1,NULL,NULL,1814,2,0
