7115,2022-10-02 21:00:00.000,2022-10-03 00:00:00.000,254
7115,2022-10-03 00:00:00.000,2022-10-03 00:15:00.000,254
7115,2022-10-03 00:30:00.000,2022-10-03 06:00:00.000,254
7115,2022-10-03 21:30:00.000,2022-10-04 00:00:00.000,254
7115,2022-10-04 00:00:00.000,2022-10-04 00:30:00.000,254
7115,2022-10-04 00:45:00.000,2022-10-04 06:00:00.000,254
7115,2022-10-04 21:30:00.000,2022-10-05 00:00:00.000,254
7115,2022-10-05 00:00:00.000,2022-10-05 00:45:00.000,254
7115,2022-10-05 01:00:00.000,2022-10-05 06:00:00.000,254
7115,2022-10-05 21:30:00.000,2022-10-06 00:00:00.000,254
7115,2022-10-06 00:00:00.000,2022-10-06 01:00:00.000,254
7115,2022-10-06 21:30:00.000,2022-10-07 00:00:00.000,254
7115,2022-10-07 00:00:00.000,2022-10-07 01:15:00.000,254
7115,2022-10-07 21:30:00.000,2022-10-08 00:00:00.000,254
7115,2022-10-08 00:00:00.000,2022-10-08 01:30:00.000,254
7115,2022-10-08 21:00:00.000,2022-10-09 00:00:00.000,254
7115,2022-10-09 00:00:00.000,2022-10-09 01:45:00.000,254
7115,2022-10-09 21:00:00.000,2022-10-10 00:00:00.000,254
7115,2022-10-10 00:00:00.000,2022-10-10 02:00:00.000,254
7115,2022-10-10 21:30:00.000,2022-10-11 00:00:00.000,254
7115,2022-10-11 00:00:00.000,2022-10-11 02:15:00.000,254
7115,2022-10-11 21:30:00.000,2022-10-12 00:00:00.000,254
7115,2022-10-12 00:00:00.000,2022-10-12 02:30:00.000,254
7115,2022-10-12 21:30:00.000,2022-10-13 00:00:00.000,254
7115,2022-10-13 00:00:00.000,2022-10-13 02:45:00.000,254
7115,2022-10-13 21:30:00.000,2022-10-14 00:00:00.000,254
7115,2022-10-14 00:00:00.000,2022-10-14 03:00:00.000,254
7115,2022-10-14 21:30:00.000,2022-10-15 00:00:00.000,254
7115,2022-10-15 00:00:00.000,2022-10-15 03:15:00.000,254
7115,2022-10-15 21:00:00.000,2022-10-16 00:00:00.000,254
7115,2022-10-16 00:00:00.000,2022-10-16 03:30:00.000,254
7115,2022-10-16 21:00:00.000,2022-10-17 00:00:00.000,254
7115,2022-10-17 00:00:00.000,2022-10-17 03:45:00.000,254
7115,2022-10-17 21:30:00.000,2022-10-18 00:00:00.000,254
7115,2022-10-18 00:00:00.000,2022-10-18 04:00:00.000,254
7115,2022-10-18 21:30:00.000,2022-10-19 00:00:00.000,254
7115,2022-10-19 00:00:00.000,2022-10-19 04:15:00.000,254
7115,2022-10-19 21:30:00.000,2022-10-20 00:00:00.000,254
7115,2022-10-20 00:00:00.000,2022-10-20 04:30:00.000,254
7115,2022-10-20 21:30:00.000,2022-10-21 00:00:00.000,254
7115,2022-10-21 00:00:00.000,2022-10-21 04:45:00.000,254
7115,2022-10-21 21:30:00.000,2022-10-22 00:00:00.000,254
7115,2022-10-22 00:00:00.000,2022-10-22 05:00:00.000,254
7115,2022-10-22 21:00:00.000,2022-10-23 00:00:00.000,254
7115,2022-10-23 00:00:00.000,2022-10-23 05:15:00.000,254
7115,2022-10-23 21:00:00.000,2022-10-24 00:00:00.000,254
7115,2022-10-24 00:00:00.000,2022-10-24 05:30:00.000,254
7115,2022-10-24 21:30:00.000,2022-10-25 00:00:00.000,254
7115,2022-10-25 00:00:00.000,2022-10-25 05:45:00.000,254
7115,2022-10-25 21:30:00.000,2022-10-26 00:00:00.000,254
7115,2022-10-26 00:00:00.000,2022-10-26 06:00:00.000,254
7115,2022-10-26 21:30:00.000,2022-10-27 00:00:00.000,254
7115,2022-10-27 00:00:00.000,2022-10-27 06:00:00.000,254
7115,2022-10-27 21:30:00.000,2022-10-28 00:00:00.000,254
7115,2022-10-28 00:00:00.000,2022-10-28 06:00:00.000,254
7115,2022-10-28 21:30:00.000,2022-10-29 00:00:00.000,254
7115,2022-10-29 00:00:00.000,2022-10-29 06:45:00.000,254
7115,2022-10-29 21:00:00.000,2022-10-30 00:00:00.000,254
7115,2022-10-30 00:00:00.000,2022-10-30 07:00:00.000,254
7115,2022-10-30 21:00:00.000,2022-10-31 00:00:00.000,254
7115,2022-10-31 00:00:00.000,2022-10-31 06:00:00.000,254
