SignalIdentifier,Timestamp,EventCode,EventParam
5306,5/16/2023 9:22:26.3,21,2
5306,5/16/2023 9:22:26.3,21,6
5306,5/16/2023 9:22:58.0,45,8
5306,5/16/2023 9:22:58.0,90,8
5306,5/16/2023 9:23:27.0,22,2
5306,5/16/2023 9:23:30.0,22,6
5306,5/16/2023 9:23:47.0,8,2
5306,5/16/2023 9:23:47.0,8,6
5306,5/16/2023 9:23:51.1,9,2
5306,5/16/2023 9:23:51.1,9,6
5306,5/16/2023 9:23:53.0,1,4
5306,5/16/2023 9:23:53.0,1,7
5306,5/16/2023 9:24:1.7,45,6
5306,5/16/2023 9:24:1.7,90,6
5306,5/16/2023 9:24:2.7,8,7
5306,5/16/2023 9:24:5.7,9,7
5306,5/16/2023 9:24:7.5,8,4
5306,5/16/2023 9:24:8.0,1,8
5306,5/16/2023 9:24:8.0,21,8
5306,5/16/2023 9:24:12.3,9,4
5306,5/16/2023 9:24:14.9,1,3
5306,5/16/2023 9:24:15.0,22,8
5306,5/16/2023 9:24:25.1,45,2
5306,5/16/2023 9:24:25.1,90,2
5306,5/16/2023 9:24:25.6,90,2
5306,5/16/2023 9:24:37.0,8,3
5306,5/16/2023 9:24:37.0,8,8
5306,5/16/2023 9:24:40.8,9,3
5306,5/16/2023 9:24:41.7,9,8
5306,5/16/2023 9:24:43.3,1,2
5306,5/16/2023 9:24:43.3,1,6
5306,5/16/2023 9:24:43.3,21,2
5306,5/16/2023 9:24:43.3,21,6
5306,5/16/2023 9:25:27.0,22,2
5306,5/16/2023 9:25:30.0,22,6
5306,5/16/2023 9:25:47.0,8,2
5306,5/16/2023 9:25:47.0,8,6
5306,5/16/2023 9:25:51.1,9,2
5306,5/16/2023 9:25:51.1,9,6
5306,5/16/2023 9:25:53.0,1,4
5306,5/16/2023 9:25:53.0,1,7
5306,5/16/2023 9:26:1.3,8,7
5306,5/16/2023 9:26:4.3,9,7
5306,5/16/2023 9:26:6.6,1,8
5306,5/16/2023 9:26:10.6,8,4
5306,5/16/2023 9:26:15.4,9,4
5306,5/16/2023 9:26:18.0,1,3
5306,5/16/2023 9:26:36.7,8,3
5306,5/16/2023 9:26:36.7,8,8
5306,5/16/2023 9:26:40.5,9,3
5306,5/16/2023 9:26:41.4,9,8
5306,5/16/2023 9:26:43.0,1,2
5306,5/16/2023 9:26:43.0,1,6
5306,5/16/2023 9:26:43.0,21,2
5306,5/16/2023 9:26:43.0,21,6
5306,5/16/2023 9:27:27.0,22,2
5306,5/16/2023 9:27:30.0,22,6
5306,5/16/2023 9:27:47.0,8,2
5306,5/16/2023 9:27:47.0,8,6
5306,5/16/2023 9:27:51.1,9,2
5306,5/16/2023 9:27:51.1,9,6
5306,5/16/2023 9:27:53.0,1,4
5306,5/16/2023 9:27:53.0,1,8
5306,5/16/2023 9:27:58.4,8,4
5306,5/16/2023 9:28:3.2,9,4
5306,5/16/2023 9:28:5.8,1,3
5306,5/16/2023 9:28:17.4,8,3
5306,5/16/2023 9:28:17.4,8,8
5306,5/16/2023 9:28:21.2,9,3
5306,5/16/2023 9:28:22.1,9,8
5306,5/16/2023 9:28:23.7,1,2
5306,5/16/2023 9:28:23.7,1,6
5306,5/16/2023 9:28:23.7,21,2
5306,5/16/2023 9:28:23.7,21,6
5306,5/16/2023 9:29:27.0,22,2
5306,5/16/2023 9:29:30.0,22,6
5306,5/16/2023 9:29:47.0,8,2
5306,5/16/2023 9:29:47.0,8,6
5306,5/16/2023 9:29:51.1,9,2
5306,5/16/2023 9:29:51.1,9,6
5306,5/16/2023 9:29:53.0,1,4
5306,5/16/2023 9:29:53.0,1,7
