LocationIdentifier,Timestamp,EventCode,EventParam
7191,12/1/2020 6:46:28.8,82,4
7191,12/1/2020 6:46:33.6,82,4
7191,12/1/2020 6:46:35.9,82,4
7191,12/1/2020 6:46:37.9,82,4
7191,12/1/2020 6:46:39.1,82,4
7191,12/1/2020 6:46:40.1,82,4
7191,12/1/2020 6:46:49.9,82,4
7191,12/1/2020 6:46:53.4,82,4
7191,12/1/2020 6:46:56.6,82,4
7191,12/1/2020 6:47:04.5,82,4
7191,12/1/2020 6:47:08.8,82,4
7191,12/1/2020 6:47:12.6,82,4
7191,12/1/2020 6:47:15.7,82,4
7191,12/1/2020 6:47:37.8,82,4
7191,12/1/2020 6:47:40.3,82,4
7191,12/1/2020 6:48:08.2,82,4
7191,12/1/2020 6:48:34.3,82,4
7191,12/1/2020 6:48:35.2,82,4
7191,12/1/2020 6:48:41.2,82,4
7191,12/1/2020 6:48:46.0,82,4
7191,12/1/2020 6:48:47.2,82,4
7191,12/1/2020 6:48:50.0,82,4
7191,12/1/2020 6:48:53.2,82,4
7191,12/1/2020 6:48:55.5,82,4
7191,12/1/2020 6:48:55.8,82,4
7191,12/1/2020 6:48:56.9,82,4
7191,12/1/2020 6:49:00.6,82,4
7191,12/1/2020 6:49:03.6,82,4
7191,12/1/2020 6:49:04.1,82,4
7191,12/1/2020 6:49:21.8,82,4
7191,12/1/2020 6:49:30.6,82,4
7191,12/1/2020 6:49:48.9,82,4
7191,12/1/2020 6:49:55.0,82,4
7191,12/1/2020 6:50:08.3,82,4
7191,12/1/2020 6:50:35.0,82,4
7191,12/1/2020 6:50:38.2,82,4
7191,12/1/2020 6:50:40.6,82,4
7191,12/1/2020 6:50:41.4,82,4
7191,12/1/2020 6:50:46.0,82,4
7191,12/1/2020 6:50:48.7,82,4
7191,12/1/2020 6:50:50.6,82,4
7191,12/1/2020 6:50:51.4,82,4
7191,12/1/2020 6:50:51.7,82,4
7191,12/1/2020 6:50:57.5,82,4
7191,12/1/2020 6:50:58.7,82,4
7191,12/1/2020 6:51:01.2,82,4
7191,12/1/2020 6:51:02.9,82,4
7191,12/1/2020 6:51:04.8,82,4
7191,12/1/2020 6:51:05.5,82,4
7191,12/1/2020 6:51:12.1,82,4
7191,12/1/2020 6:51:13.5,82,4
7191,12/1/2020 6:51:19.4,82,4
7191,12/1/2020 6:51:36.4,82,4
7191,12/1/2020 6:51:37.9,82,4
7191,12/1/2020 6:51:40.8,82,4
7191,12/1/2020 6:51:47.8,82,4
7191,12/1/2020 6:51:49.5,82,4
7191,12/1/2020 6:51:51.2,82,4
7191,12/1/2020 6:51:58.5,82,4
7191,12/1/2020 6:52:26.9,82,4
7191,12/1/2020 6:52:28.2,82,4
7191,12/1/2020 6:52:31.6,82,4
7191,12/1/2020 6:52:33.1,82,4
7191,12/1/2020 6:52:34.4,82,4
7191,12/1/2020 6:52:35.0,82,4
7191,12/1/2020 6:52:45.5,82,4
7191,12/1/2020 6:52:48.8,82,4
7191,12/1/2020 6:52:51.3,82,4
7191,12/1/2020 6:52:52.6,82,4
7191,12/1/2020 6:52:58.3,82,4
7191,12/1/2020 6:52:59.4,82,4
7191,12/1/2020 6:53:02.3,82,4
7191,12/1/2020 6:53:11.7,82,4
7191,12/1/2020 6:53:16.7,82,4
7191,12/1/2020 6:53:25.6,82,4
7191,12/1/2020 6:53:32.6,82,4
7191,12/1/2020 6:53:46.4,82,4
7191,12/1/2020 6:53:47.1,82,4
7191,12/1/2020 6:54:05.1,82,4
7191,12/1/2020 6:54:07.4,82,4
7191,12/1/2020 6:54:08.2,82,4
7191,12/1/2020 6:54:31.2,82,4
7191,12/1/2020 6:54:38.6,82,4
7191,12/1/2020 6:54:39.5,82,4
7191,12/1/2020 6:54:40.6,82,4
7191,12/1/2020 6:54:41.4,82,4
7191,12/1/2020 6:54:45.6,82,4
7191,12/1/2020 6:54:46.9,82,4
7191,12/1/2020 6:54:47.5,82,4
7191,12/1/2020 6:54:49.8,82,4
7191,12/1/2020 6:54:50.6,82,4
7191,12/1/2020 6:54:52.4,82,4
7191,12/1/2020 6:54:54.0,82,4
7191,12/1/2020 6:55:05.1,82,4
7191,12/1/2020 6:55:11.1,82,4
7191,12/1/2020 6:55:22.3,82,4
7191,12/1/2020 6:55:26.2,82,4
7191,12/1/2020 6:55:39.7,82,4
7191,12/1/2020 6:55:47.1,82,4
7191,12/1/2020 6:55:56.8,82,4
7191,12/1/2020 6:56:01.6,82,4
7191,12/1/2020 6:56:07.0,82,4
7191,12/1/2020 6:56:16.9,82,4
7191,12/1/2020 6:56:33.4,82,4
7191,12/1/2020 6:56:36.4,82,4
7191,12/1/2020 6:56:37.4,82,4
7191,12/1/2020 6:56:39.3,82,4
7191,12/1/2020 6:56:42.0,82,4
7191,12/1/2020 6:57:16.4,82,4
7191,12/1/2020 6:57:40.5,82,4
7191,12/1/2020 6:57:43.2,82,4
7191,12/1/2020 6:57:46.3,82,4
7191,12/1/2020 6:57:58.4,82,4
7191,12/1/2020 6:58:06.7,82,4
7191,12/1/2020 6:58:08.0,82,4
7191,12/1/2020 6:58:10.0,82,4
7191,12/1/2020 6:58:18.7,82,4
7191,12/1/2020 6:58:29.2,82,4
7191,12/1/2020 6:58:29.5,82,4
7191,12/1/2020 6:58:31.9,82,4
7191,12/1/2020 6:58:34.8,82,4
7191,12/1/2020 6:58:42.2,82,4
7191,12/1/2020 6:58:43.1,82,4
7191,12/1/2020 6:58:46.5,82,4
7191,12/1/2020 6:58:52.5,82,4
7191,12/1/2020 6:59:02.9,82,4
7191,12/1/2020 6:59:36.8,82,4
7191,12/1/2020 6:59:43.6,82,4
7191,12/1/2020 6:59:59.6,82,4
7191,12/1/2020 7:00:00.2,82,4
7191,12/1/2020 7:00:04.0,82,4
7191,12/1/2020 7:00:10.5,82,4
7191,12/1/2020 7:00:23.6,82,4
7191,12/1/2020 7:00:35.4,82,4
7191,12/1/2020 7:00:40.2,82,4
7191,12/1/2020 7:00:41.1,82,4
7191,12/1/2020 7:00:45.4,82,4
7191,12/1/2020 7:00:47.5,82,4
7191,12/1/2020 7:00:50.1,82,4
7191,12/1/2020 7:00:51.0,82,4
7191,12/1/2020 7:00:58.6,82,4
7191,12/1/2020 7:01:20.0,82,4
7191,12/1/2020 7:01:27.8,82,4
7191,12/1/2020 7:01:51.9,82,4
7191,12/1/2020 7:01:53.8,82,4
7191,12/1/2020 7:02:10.7,82,4
7191,12/1/2020 7:02:39.4,82,4
7191,12/1/2020 7:02:43.4,82,4
7191,12/1/2020 7:02:46.3,82,4
7191,12/1/2020 7:02:56.3,82,4
7191,12/1/2020 7:02:56.8,82,4
7191,12/1/2020 7:03:04.4,82,4
7191,12/1/2020 7:03:26.9,82,4
7191,12/1/2020 7:03:52.8,82,4
7191,12/1/2020 7:04:00.8,82,4
7191,12/1/2020 7:04:33.0,82,4
7191,12/1/2020 7:04:34.4,82,4
7191,12/1/2020 7:04:39.5,82,4
7191,12/1/2020 7:04:47.9,82,4
7191,12/1/2020 7:04:56.4,82,4
7191,12/1/2020 7:05:02.8,82,4
7191,12/1/2020 7:05:04.0,82,4
7191,12/1/2020 7:05:05.4,82,4
7191,12/1/2020 7:05:17.0,82,4
7191,12/1/2020 7:05:25.0,82,4
7191,12/1/2020 7:05:42.8,82,4
7191,12/1/2020 7:06:00.4,82,4
7191,12/1/2020 7:06:05.3,82,4
7191,12/1/2020 7:06:18.9,82,4
7191,12/1/2020 7:06:36.9,82,4
7191,12/1/2020 7:06:41.2,82,4
7191,12/1/2020 7:06:47.1,82,4
7191,12/1/2020 7:06:49.2,82,4
7191,12/1/2020 7:06:50.5,82,4
7191,12/1/2020 7:06:53.4,82,4
7191,12/1/2020 7:06:54.4,82,4
7191,12/1/2020 7:06:55.6,82,4
7191,12/1/2020 7:06:55.8,82,4
7191,12/1/2020 7:06:56.6,82,4
7191,12/1/2020 7:06:58.6,82,4
7191,12/1/2020 7:07:01.4,82,4
7191,12/1/2020 7:07:02.5,82,4
7191,12/1/2020 7:07:03.0,82,4
7191,12/1/2020 7:07:06.0,82,4
7191,12/1/2020 7:07:10.8,82,4
7191,12/1/2020 7:07:13.6,82,4
7191,12/1/2020 7:07:16.8,82,4
7191,12/1/2020 7:07:21.8,82,4
7191,12/1/2020 7:07:26.0,82,4
7191,12/1/2020 7:07:40.0,82,4
7191,12/1/2020 7:07:59.1,82,4
7191,12/1/2020 7:08:09.4,82,4
7191,12/1/2020 7:08:13.5,82,4
7191,12/1/2020 7:08:14.7,82,4
7191,12/1/2020 7:08:22.2,82,4
7191,12/1/2020 7:08:35.1,82,4
7191,12/1/2020 7:08:41.8,82,4
7191,12/1/2020 7:08:43.5,82,4
7191,12/1/2020 7:09:02.9,82,4
7191,12/1/2020 7:09:08.2,82,4
7191,12/1/2020 7:09:08.5,82,4
7191,12/1/2020 7:09:08.7,82,4
7191,12/1/2020 7:09:39.0,82,4
7191,12/1/2020 7:09:49.8,82,4
7191,12/1/2020 7:10:21.0,82,4
7191,12/1/2020 7:10:21.6,82,4
7191,12/1/2020 7:10:26.0,82,4
7191,12/1/2020 7:10:30.8,82,4
7191,12/1/2020 7:10:56.8,82,4
7191,12/1/2020 7:10:59.3,82,4
7191,12/1/2020 7:11:01.0,82,4
7191,12/1/2020 7:11:03.0,82,4
7191,12/1/2020 7:11:08.1,82,4
7191,12/1/2020 7:11:09.4,82,4
7191,12/1/2020 7:11:14.6,82,4
7191,12/1/2020 7:11:15.9,82,4
7191,12/1/2020 7:11:27.7,82,4
7191,12/1/2020 7:11:28.0,82,4
7191,12/1/2020 7:11:42.0,82,4
7191,12/1/2020 7:11:42.9,82,4
7191,12/1/2020 7:11:43.3,82,4
7191,12/1/2020 7:11:56.3,82,4
7191,12/1/2020 7:12:00.9,82,4
7191,12/1/2020 7:12:22.0,82,4
7191,12/1/2020 7:12:31.9,82,4
7191,12/1/2020 7:12:33.6,82,4
7191,12/1/2020 7:12:35.0,82,4
7191,12/1/2020 7:12:35.3,82,4
7191,12/1/2020 7:12:38.3,82,4
7191,12/1/2020 7:12:42.6,82,4
7191,12/1/2020 7:12:43.5,82,4
7191,12/1/2020 7:12:47.4,82,4
7191,12/1/2020 7:12:50.2,82,4
7191,12/1/2020 7:12:51.8,82,4
7191,12/1/2020 7:12:58.3,82,4
7191,12/1/2020 7:13:01.3,82,4
7191,12/1/2020 7:13:12.0,82,4
7191,12/1/2020 7:13:23.0,82,4
7191,12/1/2020 7:13:28.0,82,4
7191,12/1/2020 7:13:41.5,82,4
7191,12/1/2020 7:14:01.9,82,4
7191,12/1/2020 7:14:05.3,82,4
7191,12/1/2020 7:14:12.7,82,4
7191,12/1/2020 7:14:15.6,82,4
7191,12/1/2020 7:14:23.5,82,4
7191,12/1/2020 7:14:41.6,82,4
7191,12/1/2020 7:14:48.7,82,4
7191,12/1/2020 7:14:49.0,82,4
7191,12/1/2020 7:14:50.8,82,4
7191,12/1/2020 7:14:53.9,82,4
7191,12/1/2020 7:14:56.4,82,4
7191,12/1/2020 7:14:59.4,82,4
7191,12/1/2020 7:15:01.0,82,4
7191,12/1/2020 7:15:02.2,82,4
7191,12/1/2020 7:15:13.4,82,4
7191,12/1/2020 7:15:13.7,82,4
7191,12/1/2020 7:15:14.9,82,4
7191,12/1/2020 7:15:17.3,82,4
7191,12/1/2020 7:15:32.4,82,4
7191,12/1/2020 7:15:37.6,82,4
7191,12/1/2020 7:15:41.8,82,4
7191,12/1/2020 7:15:44.6,82,4
7191,12/1/2020 7:15:44.8,82,4
7191,12/1/2020 7:15:58.3,82,4
7191,12/1/2020 7:15:59.6,82,4
7191,12/1/2020 7:16:01.6,82,4
7191,12/1/2020 7:16:09.5,82,4
7191,12/1/2020 7:16:11.2,82,4
7191,12/1/2020 7:16:16.9,82,4
7191,12/1/2020 7:16:33.9,82,4
7191,12/1/2020 7:16:37.3,82,4
7191,12/1/2020 7:16:41.7,82,4
7191,12/1/2020 7:16:45.5,82,4
7191,12/1/2020 7:16:50.8,82,4
7191,12/1/2020 7:16:51.9,82,4
7191,12/1/2020 7:16:54.1,82,4
7191,12/1/2020 7:16:59.4,82,4
7191,12/1/2020 7:17:03.7,82,4
7191,12/1/2020 7:17:05.6,82,4
7191,12/1/2020 7:17:10.0,82,4
7191,12/1/2020 7:17:33.8,82,4
7191,12/1/2020 7:17:37.3,82,4
7191,12/1/2020 7:17:38.5,82,4
7191,12/1/2020 7:17:51.8,82,4
7191,12/1/2020 7:17:55.3,82,4
7191,12/1/2020 7:17:57.3,82,4
7191,12/1/2020 7:18:10.1,82,4
7191,12/1/2020 7:18:12.3,82,4
7191,12/1/2020 7:18:32.7,82,4
7191,12/1/2020 7:18:35.9,82,4
7191,12/1/2020 7:18:37.2,82,4
7191,12/1/2020 7:18:43.1,82,4
7191,12/1/2020 7:18:44.8,82,4
7191,12/1/2020 7:18:46.1,82,4
7191,12/1/2020 7:18:54.2,82,4
7191,12/1/2020 7:18:56.6,82,4
7191,12/1/2020 7:18:57.9,82,4
7191,12/1/2020 7:19:00.2,82,4
7191,12/1/2020 7:19:03.3,82,4
7191,12/1/2020 7:19:04.8,82,4
7191,12/1/2020 7:19:13.7,82,4
7191,12/1/2020 7:19:24.5,82,4
7191,12/1/2020 7:19:38.4,82,4
7191,12/1/2020 7:19:42.2,82,4
7191,12/1/2020 7:20:14.3,82,4
7191,12/1/2020 7:20:25.7,82,4
7191,12/1/2020 7:20:29.1,82,4
7191,12/1/2020 7:20:31.2,82,4
7191,12/1/2020 7:20:35.4,82,4
7191,12/1/2020 7:20:38.0,82,4
7191,12/1/2020 7:20:39.5,82,4
7191,12/1/2020 7:20:40.2,82,4
7191,12/1/2020 7:20:41.3,82,4
7191,12/1/2020 7:20:48.0,82,4
7191,12/1/2020 7:20:51.3,82,4
7191,12/1/2020 7:20:52.1,82,4
7191,12/1/2020 7:20:53.5,82,4
7191,12/1/2020 7:21:00.4,82,4
7191,12/1/2020 7:21:01.9,82,4
7191,12/1/2020 7:21:04.7,82,4
7191,12/1/2020 7:21:05.7,82,4
7191,12/1/2020 7:21:10.5,82,4
7191,12/1/2020 7:21:11.6,82,4
7191,12/1/2020 7:21:36.5,82,4
7191,12/1/2020 7:21:54.6,82,4
7191,12/1/2020 7:22:06.8,82,4
7191,12/1/2020 7:22:09.5,82,4
7191,12/1/2020 7:22:10.7,82,4
7191,12/1/2020 7:22:14.8,82,4
7191,12/1/2020 7:22:24.3,82,4
7191,12/1/2020 7:22:29.6,82,4
7191,12/1/2020 7:22:31.1,82,4
7191,12/1/2020 7:22:34.5,82,4
7191,12/1/2020 7:22:38.6,82,4
7191,12/1/2020 7:22:39.9,82,4
7191,12/1/2020 7:22:46.3,82,4
7191,12/1/2020 7:22:47.4,82,4
7191,12/1/2020 7:22:54.1,82,4
7191,12/1/2020 7:22:59.0,82,4
7191,12/1/2020 7:23:04.9,82,4
7191,12/1/2020 7:23:08.2,82,4
7191,12/1/2020 7:23:16.0,82,4
7191,12/1/2020 7:23:24.6,82,4
7191,12/1/2020 7:23:44.1,82,4
7191,12/1/2020 7:23:50.1,82,4
7191,12/1/2020 7:23:55.6,82,4
7191,12/1/2020 7:24:00.7,82,4
7191,12/1/2020 7:24:01.1,82,4
7191,12/1/2020 7:24:03.2,82,4
7191,12/1/2020 7:24:11.0,82,4
7191,12/1/2020 7:24:16.8,82,4
7191,12/1/2020 7:24:51.5,82,4
7191,12/1/2020 7:24:52.4,82,4
7191,12/1/2020 7:24:58.1,82,4
7191,12/1/2020 7:25:00.5,82,4
7191,12/1/2020 7:25:02.4,82,4
7191,12/1/2020 7:25:02.7,82,4
7191,12/1/2020 7:25:05.7,82,4
7191,12/1/2020 7:25:06.2,82,4
7191,12/1/2020 7:25:09.4,82,4
7191,12/1/2020 7:25:14.5,82,4
7191,12/1/2020 7:25:14.8,82,4
7191,12/1/2020 7:25:15.1,82,4
7191,12/1/2020 7:25:16.8,82,4
7191,12/1/2020 7:25:20.6,82,4
7191,12/1/2020 7:25:23.1,82,4
7191,12/1/2020 7:26:54.5,82,4
7191,12/1/2020 7:26:56.6,82,4
7191,12/1/2020 7:26:57.4,82,4
7191,12/1/2020 7:26:58.0,82,4
7191,12/1/2020 7:27:00.4,82,4
7191,12/1/2020 7:27:01.3,82,4
7191,12/1/2020 7:27:02.1,82,4
7191,12/1/2020 7:27:08.4,82,4
7191,12/1/2020 7:27:09.5,82,4
7191,12/1/2020 7:27:11.9,82,4
7191,12/1/2020 7:27:14.5,82,4
7191,12/1/2020 7:27:16.5,82,4
7191,12/1/2020 7:27:22.7,82,4
7191,12/1/2020 7:27:25.1,82,4
7191,12/1/2020 7:27:36.5,82,4
7191,12/1/2020 7:27:44.0,82,4
7191,12/1/2020 7:27:48.3,82,4
7191,12/1/2020 7:28:31.5,82,4
7191,12/1/2020 7:28:35.4,82,4
7191,12/1/2020 7:28:40.3,82,4
7191,12/1/2020 7:28:43.0,82,4
7191,12/1/2020 7:28:45.6,82,4
7191,12/1/2020 7:28:47.3,82,4
7191,12/1/2020 7:28:50.4,82,4
7191,12/1/2020 7:28:52.8,82,4
7191,12/1/2020 7:28:54.3,82,4
7191,12/1/2020 7:28:57.4,82,4
7191,12/1/2020 7:29:02.9,82,4
7191,12/1/2020 7:29:05.4,82,4
7191,12/1/2020 7:29:05.9,82,4
7191,12/1/2020 7:29:06.8,82,4
7191,12/1/2020 7:29:08.5,82,4
7191,12/1/2020 7:29:10.7,82,4
7191,12/1/2020 7:29:17.1,82,4
7191,12/1/2020 7:29:19.1,82,4
7191,12/1/2020 7:29:26.0,82,4
7191,12/1/2020 7:29:51.1,82,4
7191,12/1/2020 7:29:54.7,82,4
7191,12/1/2020 7:30:00.6,82,4
7191,12/1/2020 7:30:12.2,82,4
7191,12/1/2020 7:30:23.7,82,4
7191,12/1/2020 7:30:33.8,82,4
7191,12/1/2020 7:30:36.3,82,4
7191,12/1/2020 7:30:37.9,82,4
7191,12/1/2020 7:30:39.8,82,4
7191,12/1/2020 7:30:41.9,82,4
7191,12/1/2020 7:30:42.2,82,4
7191,12/1/2020 7:30:44.2,82,4
7191,12/1/2020 7:30:45.4,82,4
7191,12/1/2020 7:30:45.9,82,4
7191,12/1/2020 7:30:49.2,82,4
7191,12/1/2020 7:30:53.9,82,4
7191,12/1/2020 7:30:57.5,82,4
7191,12/1/2020 7:31:03.5,82,4
7191,12/1/2020 7:31:10.9,82,4
7191,12/1/2020 7:31:12.3,82,4
7191,12/1/2020 7:31:41.3,82,4
7191,12/1/2020 7:31:46.1,82,4
7191,12/1/2020 7:31:47.6,82,4
7191,12/1/2020 7:31:47.9,82,4
7191,12/1/2020 7:32:00.4,82,4
7191,12/1/2020 7:32:00.8,82,4
7191,12/1/2020 7:32:35.2,82,4
7191,12/1/2020 7:32:36.9,82,4
7191,12/1/2020 7:32:41.3,82,4
7191,12/1/2020 7:32:41.5,82,4
7191,12/1/2020 7:32:45.8,82,4
7191,12/1/2020 7:32:46.9,82,4
7191,12/1/2020 7:32:49.1,82,4
7191,12/1/2020 7:32:50.2,82,4
7191,12/1/2020 7:33:03.9,82,4
7191,12/1/2020 7:33:11.8,82,4
7191,12/1/2020 7:33:16.0,82,4
7191,12/1/2020 7:33:33.0,82,4
7191,12/1/2020 7:34:16.3,82,4
7191,12/1/2020 7:34:30.6,82,4
7191,12/1/2020 7:34:33.7,82,4
7191,12/1/2020 7:34:35.6,82,4
7191,12/1/2020 7:34:39.4,82,4
7191,12/1/2020 7:34:42.0,82,4
7191,12/1/2020 7:34:45.6,82,4
7191,12/1/2020 7:34:49.7,82,4
7191,12/1/2020 7:34:51.6,82,4
7191,12/1/2020 7:34:51.9,82,4
7191,12/1/2020 7:34:53.0,82,4
7191,12/1/2020 7:34:53.8,82,4
7191,12/1/2020 7:34:57.1,82,4
7191,12/1/2020 7:34:59.1,82,4
7191,12/1/2020 7:35:02.4,82,4
7191,12/1/2020 7:35:07.2,82,4
7191,12/1/2020 7:35:10.3,82,4
7191,12/1/2020 7:35:12.4,82,4
7191,12/1/2020 7:35:16.0,82,4
7191,12/1/2020 7:35:17.5,82,4
7191,12/1/2020 7:35:19.4,82,4
7191,12/1/2020 7:35:21.0,82,4
7191,12/1/2020 7:35:28.6,82,4
7191,12/1/2020 7:35:49.3,82,4
7191,12/1/2020 7:35:50.5,82,4
7191,12/1/2020 7:36:05.0,82,4
7191,12/1/2020 7:36:13.9,82,4
7191,12/1/2020 7:36:18.4,82,4
7191,12/1/2020 7:36:20.1,82,4
7191,12/1/2020 7:36:21.8,82,4
7191,12/1/2020 7:36:25.9,82,4
7191,12/1/2020 7:36:40.0,82,4
7191,12/1/2020 7:36:42.0,82,4
7191,12/1/2020 7:36:42.3,82,4
7191,12/1/2020 7:36:44.9,82,4
7191,12/1/2020 7:36:48.7,82,4
7191,12/1/2020 7:36:49.3,82,4
7191,12/1/2020 7:36:50.2,82,4
7191,12/1/2020 7:36:51.9,82,4
7191,12/1/2020 7:36:52.3,82,4
7191,12/1/2020 7:36:53.1,82,4
7191,12/1/2020 7:36:54.4,82,4
7191,12/1/2020 7:36:56.9,82,4
7191,12/1/2020 7:36:59.1,82,4
7191,12/1/2020 7:37:00.2,82,4
7191,12/1/2020 7:37:02.8,82,4
7191,12/1/2020 7:37:03.9,82,4
7191,12/1/2020 7:37:07.5,82,4
7191,12/1/2020 7:37:09.5,82,4
7191,12/1/2020 7:37:13.1,82,4
7191,12/1/2020 7:37:30.4,82,4
7191,12/1/2020 7:37:36.6,82,4
7191,12/1/2020 7:37:40.8,82,4
7191,12/1/2020 7:37:47.0,82,4
7191,12/1/2020 7:37:55.7,82,4
7191,12/1/2020 7:38:15.3,82,4
7191,12/1/2020 7:38:29.6,82,4
7191,12/1/2020 7:38:30.7,82,4
7191,12/1/2020 7:38:32.9,82,4
7191,12/1/2020 7:38:37.5,82,4
7191,12/1/2020 7:38:40.1,82,4
7191,12/1/2020 7:38:43.1,82,4
7191,12/1/2020 7:38:45.2,82,4
7191,12/1/2020 7:38:47.0,82,4
7191,12/1/2020 7:38:49.4,82,4
7191,12/1/2020 7:38:51.4,82,4
7191,12/1/2020 7:38:55.9,82,4
7191,12/1/2020 7:39:02.7,82,4
7191,12/1/2020 7:39:10.8,82,4
7191,12/1/2020 7:39:18.7,82,4
7191,12/1/2020 7:39:24.6,82,4
7191,12/1/2020 7:39:37.3,82,4
7191,12/1/2020 7:39:43.5,82,4
7191,12/1/2020 7:39:43.8,82,4
7191,12/1/2020 7:39:51.9,82,4
7191,12/1/2020 7:39:52.6,82,4
7191,12/1/2020 7:39:59.9,82,4
7191,12/1/2020 7:40:05.5,82,4
7191,12/1/2020 7:40:21.1,82,4
7191,12/1/2020 7:40:24.5,82,4
7191,12/1/2020 7:40:30.4,82,4
7191,12/1/2020 7:40:32.0,82,4
7191,12/1/2020 7:40:33.4,82,4
7191,12/1/2020 7:40:40.1,82,4
7191,12/1/2020 7:40:45.9,82,4
7191,12/1/2020 7:40:49.0,82,4
7191,12/1/2020 7:40:58.0,82,4
7191,12/1/2020 7:40:59.9,82,4
7191,12/1/2020 7:41:01.1,82,4
7191,12/1/2020 7:41:03.1,82,4
7191,12/1/2020 7:41:08.8,82,4
7191,12/1/2020 7:41:38.1,82,4
7191,12/1/2020 7:41:55.3,82,4
7191,12/1/2020 7:42:06.6,82,4
7191,12/1/2020 7:42:15.7,82,4
7191,12/1/2020 7:42:19.1,82,4
7191,12/1/2020 7:42:22.2,82,4
7191,12/1/2020 7:42:25.2,82,4
7191,12/1/2020 7:42:40.5,82,4
7191,12/1/2020 7:42:44.5,82,4
7191,12/1/2020 7:42:47.8,82,4
7191,12/1/2020 7:42:48.0,82,4
7191,12/1/2020 7:42:51.7,82,4
7191,12/1/2020 7:42:53.4,82,4
7191,12/1/2020 7:42:56.2,82,4
7191,12/1/2020 7:42:56.9,82,4
7191,12/1/2020 7:43:01.8,82,4
7191,12/1/2020 7:43:03.0,82,4
7191,12/1/2020 7:43:05.2,82,4
7191,12/1/2020 7:43:06.8,82,4
7191,12/1/2020 7:43:07.7,82,4
7191,12/1/2020 7:43:14.4,82,4
7191,12/1/2020 7:43:15.7,82,4
7191,12/1/2020 7:43:20.5,82,4
7191,12/1/2020 7:43:23.0,82,4
7191,12/1/2020 7:43:51.9,82,4
7191,12/1/2020 7:43:55.8,82,4
7191,12/1/2020 7:44:01.6,82,4
7191,12/1/2020 7:44:26.2,82,4
7191,12/1/2020 7:44:29.8,82,4
7191,12/1/2020 7:44:31.6,82,4
7191,12/1/2020 7:44:33.2,82,4
7191,12/1/2020 7:44:33.9,82,4
7191,12/1/2020 7:44:36.3,82,4
7191,12/1/2020 7:44:39.3,82,4
7191,12/1/2020 7:44:40.4,82,4
7191,12/1/2020 7:44:46.0,82,4
7191,12/1/2020 7:44:48.9,82,4
7191,12/1/2020 7:44:51.4,82,4
7191,12/1/2020 7:44:57.5,82,4
7191,12/1/2020 7:44:59.2,82,4
7191,12/1/2020 7:45:00.2,82,4
7191,12/1/2020 7:45:00.7,82,4
7191,12/1/2020 7:45:03.4,82,4
7191,12/1/2020 7:45:04.0,82,4
7191,12/1/2020 7:45:12.9,82,4
7191,12/1/2020 7:45:13.6,82,4
7191,12/1/2020 7:45:15.5,82,4
7191,12/1/2020 7:45:16.8,82,4
7191,12/1/2020 7:45:26.7,82,4
7191,12/1/2020 7:45:27.2,82,4
7191,12/1/2020 7:45:29.0,82,4
7191,12/1/2020 7:45:31.5,82,4
7191,12/1/2020 7:45:36.5,82,4
7191,12/1/2020 7:45:45.7,82,4
7191,12/1/2020 7:45:57.8,82,4
7191,12/1/2020 7:46:04.1,82,4
7191,12/1/2020 7:46:05.3,82,4
7191,12/1/2020 7:46:06.1,82,4
7191,12/1/2020 7:46:06.3,82,4
7191,12/1/2020 7:46:07.9,82,4
7191,12/1/2020 7:46:41.4,82,4
7191,12/1/2020 7:46:41.8,82,4
7191,12/1/2020 7:46:43.0,82,4
7191,12/1/2020 7:46:45.3,82,4
7191,12/1/2020 7:46:46.0,82,4
7191,12/1/2020 7:46:47.1,82,4
7191,12/1/2020 7:46:47.4,82,4
7191,12/1/2020 7:46:48.2,82,4
7191,12/1/2020 7:46:50.0,82,4
7191,12/1/2020 7:46:50.8,82,4
7191,12/1/2020 7:46:52.2,82,4
7191,12/1/2020 7:46:53.1,82,4
7191,12/1/2020 7:46:57.7,82,4
7191,12/1/2020 7:47:00.3,82,4
7191,12/1/2020 7:47:03.0,82,4
7191,12/1/2020 7:47:03.9,82,4
7191,12/1/2020 7:47:04.9,82,4
7191,12/1/2020 7:47:07.1,82,4
7191,12/1/2020 7:47:10.0,82,4
7191,12/1/2020 7:47:10.9,82,4
7191,12/1/2020 7:47:12.2,82,4
7191,12/1/2020 7:47:14.0,82,4
7191,12/1/2020 7:47:14.3,82,4
7191,12/1/2020 7:47:20.5,82,4
7191,12/1/2020 7:47:22.3,82,4
7191,12/1/2020 7:47:33.2,82,4
7191,12/1/2020 7:47:38.4,82,4
7191,12/1/2020 7:47:40.1,82,4
7191,12/1/2020 7:47:57.2,82,4
7191,12/1/2020 7:48:02.9,82,4
7191,12/1/2020 7:48:19.1,82,4
7191,12/1/2020 7:48:28.3,82,4
7191,12/1/2020 7:48:29.9,82,4
7191,12/1/2020 7:48:34.4,82,4
7191,12/1/2020 7:48:36.4,82,4
7191,12/1/2020 7:48:37.7,82,4
7191,12/1/2020 7:48:39.8,82,4
7191,12/1/2020 7:48:40.4,82,4
7191,12/1/2020 7:48:41.3,82,4
7191,12/1/2020 7:48:45.0,82,4
7191,12/1/2020 7:48:47.3,82,4
7191,12/1/2020 7:48:47.6,82,4
7191,12/1/2020 7:48:48.9,82,4
7191,12/1/2020 7:48:51.5,82,4
