DetectorId,Mph,Kph,TimeStamp
500008,55,89,6/14/2023 14:55:57.8
500008,33,53,6/14/2023 14:55:58.1
500006,32,51,6/14/2023 14:56:01.6
500006,35,56,6/14/2023 14:56:02.6
500008,37,60,6/14/2023 14:56:04.1
500008,39,63,6/14/2023 14:56:05.6
500006,34,55,6/14/2023 14:56:09.2
500006,29,47,6/14/2023 14:56:10.4
500006,33,53,6/14/2023 14:56:21.4
500006,13,21,6/14/2023 14:56:24.7
500006,16,26,6/14/2023 14:56:26.1
500006,18,29,6/14/2023 14:56:28.5
500008,29,47,6/14/2023 14:56:28.7
500008,12,19,6/14/2023 14:56:49.2
500006,13,21,6/14/2023 14:57:05.2
500006,18,29,6/14/2023 14:57:09.0
500006,29,47,6/14/2023 14:57:11.1
500006,20,32,6/14/2023 14:57:19.3
500006,22,35,6/14/2023 14:57:20.7
500006,21,34,6/14/2023 14:57:23.8
500006,24,39,6/14/2023 14:57:27.6
500006,38,61,6/14/2023 14:57:49.7
500006,39,63,6/14/2023 14:57:55.8
500008,24,39,6/14/2023 14:57:56.1
500006,47,76,6/14/2023 14:57:57.6
500008,32,51,6/14/2023 14:57:59.4
500006,55,89,6/14/2023 14:58:10.9
500008,34,55,6/14/2023 14:58:11.0
500008,38,61,6/14/2023 14:58:12.9
500008,31,50,6/14/2023 14:58:15.9
500008,16,26,6/14/2023 14:58:19.1
500006,34,55,6/14/2023 14:58:19.5
500006,41,66,6/14/2023 14:58:25.7
500008,46,74,6/14/2023 14:58:30.1
500006,43,69,6/14/2023 14:58:31.7
500008,55,89,6/14/2023 14:58:37.0
500008,34,55,6/14/2023 14:58:38.2
500008,23,37,6/14/2023 14:58:38.6
500008,31,50,6/14/2023 14:58:38.9
500008,26,42,6/14/2023 14:58:39.5
500006,48,77,6/14/2023 14:58:41.9
500006,21,34,6/14/2023 14:58:53.9
500006,14,23,6/14/2023 14:58:54.9
500008,30,48,6/14/2023 14:58:57.4
500006,27,43,6/14/2023 14:59:03.4
500006,27,43,6/14/2023 14:59:05.3
500006,12,19,6/14/2023 14:59:10.5
500006,16,26,6/14/2023 14:59:12.7
500006,13,21,6/14/2023 14:59:17.7
500008,37,60,6/14/2023 14:59:23.4
500006,2,3,6/14/2023 14:59:27.0
500008,32,51,6/14/2023 14:59:28.4
500006,16,26,6/14/2023 14:59:41.9
500006,38,61,6/14/2023 14:59:47.4
500006,44,71,6/14/2023 14:59:50.3
500006,50,80,6/14/2023 15:00:05.7
500008,61,98,6/14/2023 15:00:08.3
500006,42,68,6/14/2023 15:00:11.1
500008,35,56,6/14/2023 15:00:12.7
500008,33,53,6/14/2023 15:00:15.2
500006,44,71,6/14/2023 15:00:16.6
500008,20,32,6/14/2023 15:00:17.9
500006,43,69,6/14/2023 15:00:20.5
500008,40,64,6/14/2023 15:00:20.9
500008,34,55,6/14/2023 15:00:22.0
500008,26,42,6/14/2023 15:00:23.3
500008,28,45,6/14/2023 15:00:23.7
500006,47,76,6/14/2023 15:00:25.5
500006,48,77,6/14/2023 15:00:27.7
500008,52,84,6/14/2023 15:00:28.0
500008,42,68,6/14/2023 15:00:32.0
500008,47,76,6/14/2023 15:00:33.7
500008,31,50,6/14/2023 15:00:37.2
500008,42,68,6/14/2023 15:00:41.6
500008,43,69,6/14/2023 15:00:55.6
500006,42,68,6/14/2023 15:01:02.3
500008,29,47,6/14/2023 15:01:04.3
500008,25,40,6/14/2023 15:01:09.4
500008,23,37,6/14/2023 15:01:28.4
500008,34,55,6/14/2023 15:01:34.6
500008,35,56,6/14/2023 15:01:38.2
500008,23,37,6/14/2023 15:01:42.5
500008,23,37,6/14/2023 15:01:49.4
500008,10,16,6/14/2023 15:01:56.7
500006,45,72,6/14/2023 15:01:59.8
500006,46,74,6/14/2023 15:02:05.0
500006,46,74,6/14/2023 15:02:10.1
500006,40,64,6/14/2023 15:02:12.3
500006,41,66,6/14/2023 15:02:14.8
500006,38,61,6/14/2023 15:02:17.1
500006,40,64,6/14/2023 15:02:19.2
500006,40,64,6/14/2023 15:02:29.7
500006,41,66,6/14/2023 15:02:30.0
500008,32,51,6/14/2023 15:02:31.0
500006,36,58,6/14/2023 15:02:31.5
500008,55,89,6/14/2023 15:02:32.2
500008,48,77,6/14/2023 15:02:37.0
500006,27,43,6/14/2023 15:02:37.5
500006,36,58,6/14/2023 15:02:38.1
500008,33,53,6/14/2023 15:02:39.8
500006,44,71,6/14/2023 15:02:39.8
500008,41,66,6/14/2023 15:02:42.7
500008,32,51,6/14/2023 15:02:44.0
500008,36,58,6/14/2023 15:02:44.4
500006,38,61,6/14/2023 15:02:46.3
500008,42,68,6/14/2023 15:02:47.9
500008,28,45,6/14/2023 15:02:48.7
500006,33,53,6/14/2023 15:02:49.2
500008,55,89,6/14/2023 15:02:49.4
500008,50,80,6/14/2023 15:02:52.7
500008,39,63,6/14/2023 15:02:53.1
500006,35,56,6/14/2023 15:02:54.0
500006,26,42,6/14/2023 15:02:56.2
500006,29,47,6/14/2023 15:02:58.0
500008,40,64,6/14/2023 15:02:58.7
500006,32,51,6/14/2023 15:02:59.3
500006,43,69,6/14/2023 15:03:00.7
500008,35,56,6/14/2023 15:03:02.5
500006,37,60,6/14/2023 15:03:03.3
500008,38,61,6/14/2023 15:03:04.1
500006,32,51,6/14/2023 15:03:04.9
500006,41,66,6/14/2023 15:03:06.2
500006,53,85,6/14/2023 15:03:06.8
500008,38,61,6/14/2023 15:03:08.2
500006,37,60,6/14/2023 15:03:12.5
500006,25,40,6/14/2023 15:03:18.8
500008,17,27,6/14/2023 15:03:19.3
500008,50,80,6/14/2023 15:03:23.7
500008,50,80,6/14/2023 15:03:28.3
500006,6,10,6/14/2023 15:03:32.9
500008,35,56,6/14/2023 15:03:33.2
500006,29,47,6/14/2023 15:03:39.9
500006,19,31,6/14/2023 15:03:45.7
500006,14,23,6/14/2023 15:03:51.2
500006,9,14,6/14/2023 15:03:55.2
500006,26,42,6/14/2023 15:03:57.0
500008,37,60,6/14/2023 15:04:11.9
500008,28,45,6/14/2023 15:04:13.4
500006,19,31,6/14/2023 15:04:18.8
500006,24,39,6/14/2023 15:04:32.3
500006,24,39,6/14/2023 15:04:33.4
500006,55,89,6/14/2023 15:04:35.6
500006,34,55,6/14/2023 15:04:40.7
500006,25,40,6/14/2023 15:04:44.1
500006,42,68,6/14/2023 15:04:52.0
500008,44,71,6/14/2023 15:04:57.3
500006,28,45,6/14/2023 15:05:00.9
500008,37,60,6/14/2023 15:05:04.8
500008,55,89,6/14/2023 15:05:06.4
500008,41,66,6/14/2023 15:05:07.1
500008,33,53,6/14/2023 15:05:07.8
500006,39,63,6/14/2023 15:05:07.9
500008,44,71,6/14/2023 15:05:08.2
500008,43,69,6/14/2023 15:05:10.2
500006,46,74,6/14/2023 15:05:10.8
500008,36,58,6/14/2023 15:05:12.2
500006,44,71,6/14/2023 15:05:13.9
500006,38,61,6/14/2023 15:05:16.5
500008,40,64,6/14/2023 15:05:19.5
500008,28,45,6/14/2023 15:05:24.6
500008,35,56,6/14/2023 15:05:27.5
500006,41,66,6/14/2023 15:05:28.0
500008,43,69,6/14/2023 15:05:28.5
500008,41,66,6/14/2023 15:05:40.5
500008,36,58,6/14/2023 15:05:54.1
500006,27,43,6/14/2023 15:05:57.2
500006,41,66,6/14/2023 15:06:06.0
500006,35,56,6/14/2023 15:06:10.6
500008,29,47,6/14/2023 15:06:19.6
500008,38,61,6/14/2023 15:06:21.9
500006,28,45,6/14/2023 15:06:22.8
500008,31,50,6/14/2023 15:06:31.7
500006,36,58,6/14/2023 15:06:39.8
500006,28,45,6/14/2023 15:06:44.3
500008,32,51,6/14/2023 15:06:45.2
500006,25,40,6/14/2023 15:06:52.3
500006,26,42,6/14/2023 15:07:10.9
500006,18,29,6/14/2023 15:07:23.0
500006,18,29,6/14/2023 15:07:39.7
500006,34,55,6/14/2023 15:07:50.6
500008,42,68,6/14/2023 15:07:54.1
500006,49,79,6/14/2023 15:08:03.3
500008,35,56,6/14/2023 15:08:03.7
500006,38,61,6/14/2023 15:08:09.0
500008,42,68,6/14/2023 15:08:11.9
500006,36,58,6/14/2023 15:08:13.6
500006,29,47,6/14/2023 15:08:18.3
500006,42,68,6/14/2023 15:08:26.2
500008,42,68,6/14/2023 15:08:30.3
500008,44,71,6/14/2023 15:08:36.2
500008,44,71,6/14/2023 15:08:39.9
500008,34,55,6/14/2023 15:09:30.0
500006,29,47,6/14/2023 15:10:02.1
500006,24,39,6/14/2023 15:10:10.1
500008,26,42,6/14/2023 15:10:12.4
500006,40,64,6/14/2023 15:10:17.2
500006,51,82,6/14/2023 15:10:20.5
500008,43,69,6/14/2023 15:10:24.4
500006,47,76,6/14/2023 15:10:29.5
500008,43,69,6/14/2023 15:10:29.8
500008,40,64,6/14/2023 15:10:30.6
500008,42,68,6/14/2023 15:10:32.5
500008,36,58,6/14/2023 15:10:34.4
500008,37,60,6/14/2023 15:10:35.9
500008,34,55,6/14/2023 15:10:36.7
500008,27,43,6/14/2023 15:10:37.8
500008,42,68,6/14/2023 15:10:39.5
500006,34,55,6/14/2023 15:10:45.4
500008,33,53,6/14/2023 15:10:46.1
500008,34,55,6/14/2023 15:10:47.3
500008,35,56,6/14/2023 15:10:47.9
500008,42,68,6/14/2023 15:10:50.7
500006,51,82,6/14/2023 15:10:58.5
500006,38,61,6/14/2023 15:11:04.5
500008,19,31,6/14/2023 15:11:05.8
500006,36,58,6/14/2023 15:11:07.3
500006,33,53,6/14/2023 15:11:13.1
500008,30,48,6/14/2023 15:11:21.4
500006,23,37,6/14/2023 15:11:22.1
500006,31,50,6/14/2023 15:11:22.4
500006,31,50,6/14/2023 15:11:22.8
500006,11,18,6/14/2023 15:11:27.8
500006,19,31,6/14/2023 15:11:31.5
500008,44,71,6/14/2023 15:11:38.6
500008,33,53,6/14/2023 15:11:44.1
500006,21,34,6/14/2023 15:12:04.1
500006,40,64,6/14/2023 15:12:06.5
500006,37,60,6/14/2023 15:12:08.2
500008,31,50,6/14/2023 15:12:14.1
500006,24,39,6/14/2023 15:12:14.9
500006,24,39,6/14/2023 15:12:17.8
500006,41,66,6/14/2023 15:12:19.5
500006,24,39,6/14/2023 15:12:24.5
500006,49,79,6/14/2023 15:12:27.8
500006,30,48,6/14/2023 15:12:37.6
500006,38,61,6/14/2023 15:12:44.8
500008,50,80,6/14/2023 15:12:46.8
500008,41,66,6/14/2023 15:12:47.0
500006,50,80,6/14/2023 15:12:47.3
500008,41,66,6/14/2023 15:12:48.4
500006,44,71,6/14/2023 15:12:49.8
500008,44,71,6/14/2023 15:12:51.0
500006,28,45,6/14/2023 15:12:54.0
500008,38,61,6/14/2023 15:12:54.9
500008,38,61,6/14/2023 15:12:57.9
500006,41,66,6/14/2023 15:12:58.8
500008,45,72,6/14/2023 15:13:00.1
500006,50,80,6/14/2023 15:13:00.6
500008,47,76,6/14/2023 15:13:02.3
500008,40,64,6/14/2023 15:13:02.8
500006,47,76,6/14/2023 15:13:08.6
500008,36,58,6/14/2023 15:13:09.7
500006,40,64,6/14/2023 15:13:11.9
500008,54,87,6/14/2023 15:13:12.9
500006,40,64,6/14/2023 15:13:13.4
500008,41,66,6/14/2023 15:13:14.9
500008,51,82,6/14/2023 15:13:15.6
500008,31,50,6/14/2023 15:13:19.3
500008,33,53,6/14/2023 15:13:22.1
500006,34,55,6/14/2023 15:13:45.1
500006,28,45,6/14/2023 15:13:49.8
500006,43,69,6/14/2023 15:13:51.7
500006,28,45,6/14/2023 15:13:59.8
500006,19,31,6/14/2023 15:14:05.9
500006,30,48,6/14/2023 15:14:09.1
500008,45,72,6/14/2023 15:14:14.3
500008,22,35,6/14/2023 15:14:17.6
500006,33,53,6/14/2023 15:14:21.3
500006,16,26,6/14/2023 15:14:29.6
500006,19,31,6/14/2023 15:14:32.1
500006,18,29,6/14/2023 15:14:34.7
500006,29,47,6/14/2023 15:14:37.4
500006,43,69,6/14/2023 15:14:42.2
500006,40,64,6/14/2023 15:14:50.3
500008,53,85,6/14/2023 15:14:52.0
500006,50,80,6/14/2023 15:14:56.6
500006,47,76,6/14/2023 15:15:10.5
500008,37,60,6/14/2023 15:15:10.9
500008,55,89,6/14/2023 15:15:14.3
500008,34,55,6/14/2023 15:15:14.6
500006,55,89,6/14/2023 15:15:16.1
500008,34,55,6/14/2023 15:15:18.4
500008,42,68,6/14/2023 15:15:20.9
500006,46,74,6/14/2023 15:15:21.5
500006,51,82,6/14/2023 15:15:21.8
500008,34,55,6/14/2023 15:15:25.8
500008,41,66,6/14/2023 15:15:31.9
500008,40,64,6/14/2023 15:15:33.2
500008,35,56,6/14/2023 15:15:35.3
500006,41,66,6/14/2023 15:15:36.6
500008,38,61,6/14/2023 15:15:41.2
500008,31,50,6/14/2023 15:15:44.9
500008,29,47,6/14/2023 15:15:48.6
500006,32,51,6/14/2023 15:15:52.9
500006,32,51,6/14/2023 15:15:54.3
500008,44,71,6/14/2023 15:15:56.0
500006,31,50,6/14/2023 15:16:18.8
500006,55,89,6/14/2023 15:16:21.1
500006,42,68,6/14/2023 15:16:24.8
500006,42,68,6/14/2023 15:16:54.4
500006,45,72,6/14/2023 15:17:01.6
500006,38,61,6/14/2023 15:17:03.0
500006,55,89,6/14/2023 15:17:03.8
500006,38,61,6/14/2023 15:17:12.3
500008,47,76,6/14/2023 15:17:12.9
500006,46,74,6/14/2023 15:17:13.1
500006,54,87,6/14/2023 15:17:21.1
500006,42,68,6/14/2023 15:17:22.2
500006,39,63,6/14/2023 15:17:31.0
500008,32,51,6/14/2023 15:17:32.5
500006,35,56,6/14/2023 15:17:34.6
500006,40,64,6/14/2023 15:17:36.8
500006,38,61,6/14/2023 15:17:38.2
500006,36,58,6/14/2023 15:17:40.7
500008,33,53,6/14/2023 15:17:47.9
500006,35,56,6/14/2023 15:17:49.9
500006,38,61,6/14/2023 15:17:52.7
500008,37,60,6/14/2023 15:17:53.3
500006,38,61,6/14/2023 15:17:54.4
500006,28,45,6/14/2023 15:17:59.0
500008,46,74,6/14/2023 15:18:00.6
500006,33,53,6/14/2023 15:18:01.7
500008,27,43,6/14/2023 15:18:02.4
500008,49,79,6/14/2023 15:18:05.8
500008,34,55,6/14/2023 15:18:06.9
500008,36,58,6/14/2023 15:18:08.7
500006,31,50,6/14/2023 15:18:09.0
500006,38,61,6/14/2023 15:18:10.2
500006,37,60,6/14/2023 15:18:14.4
500006,48,77,6/14/2023 15:18:19.6
500006,36,58,6/14/2023 15:18:21.1
500008,38,61,6/14/2023 15:18:28.3
500006,11,18,6/14/2023 15:18:43.5
500006,44,71,6/14/2023 15:18:46.8
500006,29,47,6/14/2023 15:18:52.5
500008,35,56,6/14/2023 15:18:57.5
500006,42,68,6/14/2023 15:19:00.6
500006,20,32,6/14/2023 15:19:02.6
500008,36,58,6/14/2023 15:19:11.2
500006,45,72,6/14/2023 15:19:15.8
500006,30,48,6/14/2023 15:19:27.9
500008,31,50,6/14/2023 15:19:38.6
500006,25,40,6/14/2023 15:19:47.7
500006,19,31,6/14/2023 15:19:50.3
500006,31,50,6/14/2023 15:19:57.5
500008,55,89,6/14/2023 15:19:59.7
500006,29,47,6/14/2023 15:20:00.7
500006,53,85,6/14/2023 15:20:04.1
500006,55,89,6/14/2023 15:20:04.8
500006,49,79,6/14/2023 15:20:05.4
500006,42,68,6/14/2023 15:20:06.6
500008,35,56,6/14/2023 15:20:11.0
500006,37,60,6/14/2023 15:20:12.5
500006,55,89,6/14/2023 15:20:13.7
500006,37,60,6/14/2023 15:20:14.1
500008,44,71,6/14/2023 15:20:15.5
500008,38,61,6/14/2023 15:20:16.6
500008,36,58,6/14/2023 15:20:17.3
500006,42,68,6/14/2023 15:20:21.2
500008,36,58,6/14/2023 15:20:24.2
500006,55,89,6/14/2023 15:20:25.4
500006,45,72,6/14/2023 15:20:26.5
500008,24,39,6/14/2023 15:20:29.4
500006,45,72,6/14/2023 15:20:29.4
500008,41,66,6/14/2023 15:20:32.3
500006,42,68,6/14/2023 15:20:36.7
500008,42,68,6/14/2023 15:20:38.8
500008,35,56,6/14/2023 15:20:41.5
500008,55,89,6/14/2023 15:20:43.0
500008,36,58,6/14/2023 15:20:46.7
500008,33,53,6/14/2023 15:20:56.2
500008,36,58,6/14/2023 15:21:04.7
500006,49,79,6/14/2023 15:21:12.4
500008,32,51,6/14/2023 15:21:20.5
500006,26,42,6/14/2023 15:21:24.7
500008,33,53,6/14/2023 15:21:27.0
500008,29,47,6/14/2023 15:21:30.3
500006,27,43,6/14/2023 15:21:31.7
500008,33,53,6/14/2023 15:21:42.6
500006,5,8,6/14/2023 15:21:43.6
500006,21,34,6/14/2023 15:21:50.9
500006,22,35,6/14/2023 15:21:52.5
500008,18,29,6/14/2023 15:21:56.1
500006,53,85,6/14/2023 15:22:00.2
500006,10,16,6/14/2023 15:22:00.5
500006,37,60,6/14/2023 15:22:05.5
500008,14,23,6/14/2023 15:22:08.8
500006,14,23,6/14/2023 15:22:13.3
500006,21,34,6/14/2023 15:22:21.1
500006,25,40,6/14/2023 15:22:24.6
500006,26,42,6/14/2023 15:22:29.3
500008,13,21,6/14/2023 15:22:32.5
500008,57,92,6/14/2023 15:22:38.0
500008,41,66,6/14/2023 15:22:40.3
500008,42,68,6/14/2023 15:22:42.0
500008,49,79,6/14/2023 15:22:43.1
500006,41,66,6/14/2023 15:22:44.3
500008,15,24,6/14/2023 15:22:44.7
500006,41,66,6/14/2023 15:22:45.4
500008,51,82,6/14/2023 15:22:49.6
500008,42,68,6/14/2023 15:22:51.8
500006,42,68,6/14/2023 15:22:56.0
500008,43,69,6/14/2023 15:23:01.1
500008,43,69,6/14/2023 15:23:06.5
500006,39,63,6/14/2023 15:23:08.1
500008,45,72,6/14/2023 15:23:10.0
500006,38,61,6/14/2023 15:23:14.1
500008,49,79,6/14/2023 15:23:15.8
500008,40,64,6/14/2023 15:23:17.1
500008,39,63,6/14/2023 15:23:18.1
500008,40,64,6/14/2023 15:23:19.0
500008,39,63,6/14/2023 15:23:22.3
500008,41,66,6/14/2023 15:23:26.3
500006,17,27,6/14/2023 15:23:27.2
500006,36,58,6/14/2023 15:23:29.0
500008,37,60,6/14/2023 15:23:42.4
500008,55,89,6/14/2023 15:23:50.5
500008,34,55,6/14/2023 15:23:51.3
500008,35,56,6/14/2023 15:23:59.6
500006,15,24,6/14/2023 15:24:09.7
500006,52,84,6/14/2023 15:24:13.2
500008,30,48,6/14/2023 15:24:14.7
500006,43,69,6/14/2023 15:24:28.4
500006,55,89,6/14/2023 15:24:31.2
500006,43,69,6/14/2023 15:24:34.9
500006,39,63,6/14/2023 15:24:41.6
500006,36,58,6/14/2023 15:24:44.4
500006,35,56,6/14/2023 15:24:48.1
500006,43,69,6/14/2023 15:25:00.3
500006,52,84,6/14/2023 15:25:06.6
500006,50,80,6/14/2023 15:25:11.7
500008,40,64,6/14/2023 15:25:13.5
500008,37,60,6/14/2023 15:25:16.3
500006,29,47,6/14/2023 15:25:19.9
500008,29,47,6/14/2023 15:25:23.9
500008,50,80,6/14/2023 15:25:25.7
500008,34,55,6/14/2023 15:25:28.1
500006,50,80,6/14/2023 15:25:28.8
500008,34,55,6/14/2023 15:25:29.1
500006,44,71,6/14/2023 15:25:32.7
500008,23,37,6/14/2023 15:25:36.5
500008,63,101,6/14/2023 15:25:37.1
500008,35,56,6/14/2023 15:25:39.6
500008,37,60,6/14/2023 15:25:40.4
500008,39,63,6/14/2023 15:25:44.9
500006,45,72,6/14/2023 15:25:47.8
500008,41,66,6/14/2023 15:25:50.6
500008,45,72,6/14/2023 15:25:53.4
500008,32,51,6/14/2023 15:26:06.8
500008,33,53,6/14/2023 15:26:11.5
500006,35,56,6/14/2023 15:26:15.3
500008,31,50,6/14/2023 15:26:20.7
500006,17,27,6/14/2023 15:26:23.3
500006,25,40,6/14/2023 15:26:26.2
500006,44,71,6/14/2023 15:26:36.5
500008,43,69,6/14/2023 15:26:38.1
500008,18,29,6/14/2023 15:26:56.6
500006,18,29,6/14/2023 15:27:02.1
500006,18,29,6/14/2023 15:27:09.9
500006,18,29,6/14/2023 15:27:17.9
500008,24,39,6/14/2023 15:27:20.7
500006,22,35,6/14/2023 15:27:22.4
500008,18,29,6/14/2023 15:27:28.2
500006,29,47,6/14/2023 15:27:31.6
500006,38,61,6/14/2023 15:27:36.3
500008,27,43,6/14/2023 15:27:38.2
500008,34,55,6/14/2023 15:27:41.9
500006,28,45,6/14/2023 15:27:43.3
500006,31,50,6/14/2023 15:27:45.0
500008,28,45,6/14/2023 15:27:46.8
500008,22,35,6/14/2023 15:27:47.9
500006,37,60,6/14/2023 15:27:48.5
500008,21,34,6/14/2023 15:27:52.1
500008,25,40,6/14/2023 15:27:55.0
500008,28,45,6/14/2023 15:27:57.6
500008,32,51,6/14/2023 15:27:58.1
500006,44,71,6/14/2023 15:27:59.4
500008,28,45,6/14/2023 15:28:00.7
500006,37,60,6/14/2023 15:28:01.0
500008,35,56,6/14/2023 15:28:02.4
500006,20,32,6/14/2023 15:28:02.8
500008,60,97,6/14/2023 15:28:03.7
500008,34,55,6/14/2023 15:28:07.1
500008,27,43,6/14/2023 15:28:08.3
500008,41,66,6/14/2023 15:28:09.1
500008,43,69,6/14/2023 15:28:11.1
500006,46,74,6/14/2023 15:28:14.7
500008,34,55,6/14/2023 15:28:15.6
500008,39,63,6/14/2023 15:28:48.0
500006,44,71,6/14/2023 15:28:56.0
500006,35,56,6/14/2023 15:28:57.9
500006,40,64,6/14/2023 15:29:01.6
500006,32,51,6/14/2023 15:29:05.4
500006,22,35,6/14/2023 15:29:06.4
500006,25,40,6/14/2023 15:29:08.6
500006,32,51,6/14/2023 15:29:13.1
500006,25,40,6/14/2023 15:29:15.2
500008,32,51,6/14/2023 15:29:20.9
500006,34,55,6/14/2023 15:29:21.5
500006,35,56,6/14/2023 15:29:25.0
500006,31,50,6/14/2023 15:29:26.2
500008,36,58,6/14/2023 15:29:27.2
500006,36,58,6/14/2023 15:29:30.0
500006,24,39,6/14/2023 15:29:35.2
500006,49,79,6/14/2023 15:29:43.1
500006,31,50,6/14/2023 15:29:44.8
500006,33,53,6/14/2023 15:29:46.1
500006,25,40,6/14/2023 15:29:48.9
500006,40,64,6/14/2023 15:29:49.9
500006,49,79,6/14/2023 15:30:03.7
500006,50,80,6/14/2023 15:30:04.0
500008,43,69,6/14/2023 15:30:05.8
500006,39,63,6/14/2023 15:30:07.1
500008,43,69,6/14/2023 15:30:08.1
500006,53,85,6/14/2023 15:30:12.1
500008,36,58,6/14/2023 15:30:12.5
500006,41,66,6/14/2023 15:30:13.2
500008,55,89,6/14/2023 15:30:16.2
500006,51,82,6/14/2023 15:30:19.5
500008,40,64,6/14/2023 15:30:23.2
500006,35,56,6/14/2023 15:30:23.6
500008,32,51,6/14/2023 15:30:26.7
500008,43,69,6/14/2023 15:30:27.3
500008,35,56,6/14/2023 15:30:32.9
500008,16,26,6/14/2023 15:30:37.0
500006,28,45,6/14/2023 15:30:37.0
500006,27,43,6/14/2023 15:30:37.7
500008,40,64,6/14/2023 15:30:41.0
500008,48,77,6/14/2023 15:30:41.9
500006,39,63,6/14/2023 15:30:44.7
500008,39,63,6/14/2023 15:30:45.4
500008,35,56,6/14/2023 15:30:46.4
500008,37,60,6/14/2023 15:30:48.3
500008,40,64,6/14/2023 15:30:49.7
500008,34,55,6/14/2023 15:30:56.4
500008,45,72,6/14/2023 15:31:02.0
500008,34,55,6/14/2023 15:31:08.6
500006,35,56,6/14/2023 15:31:10.6
500006,43,69,6/14/2023 15:31:12.2
500006,52,84,6/14/2023 15:31:13.1
500008,24,39,6/14/2023 15:31:18.8
500008,28,45,6/14/2023 15:31:21.1
500006,20,32,6/14/2023 15:31:23.4
500006,19,31,6/14/2023 15:31:24.6
500006,21,34,6/14/2023 15:31:31.8
500006,28,45,6/14/2023 15:31:33.0
500008,30,48,6/14/2023 15:31:35.3
500008,32,51,6/14/2023 15:31:37.0
500006,1,2,6/14/2023 15:31:40.6
500006,25,40,6/14/2023 15:31:49.9
500008,21,34,6/14/2023 15:31:54.7
500008,36,58,6/14/2023 15:31:56.1
500006,11,18,6/14/2023 15:32:04.0
500006,21,34,6/14/2023 15:32:20.4
500006,43,69,6/14/2023 15:32:20.7
500008,25,40,6/14/2023 15:32:21.3
500006,42,68,6/14/2023 15:32:22.0
500008,31,50,6/14/2023 15:32:26.8
500006,48,77,6/14/2023 15:32:33.5
500008,34,55,6/14/2023 15:32:35.8
500008,40,64,6/14/2023 15:32:38.8
500008,44,71,6/14/2023 15:32:42.6
500008,15,24,6/14/2023 15:32:45.1
500006,47,76,6/14/2023 15:32:45.2
500008,39,63,6/14/2023 15:32:46.4
500008,41,66,6/14/2023 15:32:53.3
500008,36,58,6/14/2023 15:32:55.0
500006,38,61,6/14/2023 15:32:56.1
500006,39,63,6/14/2023 15:32:58.6
500006,55,89,6/14/2023 15:33:00.4
500006,60,97,6/14/2023 15:33:02.2
500006,55,89,6/14/2023 15:33:04.3
500008,45,72,6/14/2023 15:33:09.0
500006,34,55,6/14/2023 15:33:10.5
500008,54,87,6/14/2023 15:33:13.6
500008,32,51,6/14/2023 15:33:13.9
500008,31,50,6/14/2023 15:33:17.8
500008,45,72,6/14/2023 15:33:22.9
500008,34,55,6/14/2023 15:33:28.4
500006,32,51,6/14/2023 15:33:40.2
500006,42,68,6/14/2023 15:34:13.0
500006,36,58,6/14/2023 15:34:15.2
500006,29,47,6/14/2023 15:34:18.6
500006,31,50,6/14/2023 15:34:20.5
500006,37,60,6/14/2023 15:34:33.2
500006,44,71,6/14/2023 15:34:36.3
500006,36,58,6/14/2023 15:34:40.5
500006,33,53,6/14/2023 15:34:43.9
500008,55,89,6/14/2023 15:34:44.6
500008,30,48,6/14/2023 15:34:44.7
500006,41,66,6/14/2023 15:34:46.3
500008,25,40,6/14/2023 15:34:47.9
500006,49,79,6/14/2023 15:34:49.4
500008,33,53,6/14/2023 15:34:52.6
500008,26,42,6/14/2023 15:34:56.6
500006,46,74,6/14/2023 15:34:57.4
500008,27,43,6/14/2023 15:35:00.3
500006,40,64,6/14/2023 15:35:07.0
500008,41,66,6/14/2023 15:35:07.3
500006,54,87,6/14/2023 15:35:07.5
500008,40,64,6/14/2023 15:35:09.6
500006,34,55,6/14/2023 15:35:12.2
500008,41,66,6/14/2023 15:35:12.7
500006,44,71,6/14/2023 15:35:13.9
500008,41,66,6/14/2023 15:35:14.9
500008,35,56,6/14/2023 15:35:16.2
500006,49,79,6/14/2023 15:35:19.5
500008,36,58,6/14/2023 15:35:25.4
500006,42,68,6/14/2023 15:35:27.1
500008,51,82,6/14/2023 15:35:28.4
500008,48,77,6/14/2023 15:35:34.0
500006,46,74,6/14/2023 15:35:35.0
500008,55,89,6/14/2023 15:35:40.9
500008,47,76,6/14/2023 15:35:47.0
500008,42,68,6/14/2023 15:35:57.3
500006,50,80,6/14/2023 15:36:16.1
500006,31,50,6/14/2023 15:36:22.5
500006,31,50,6/14/2023 15:36:45.7
500006,35,56,6/14/2023 15:36:48.3
500006,24,39,6/14/2023 15:36:51.5
500008,34,55,6/14/2023 15:37:01.8
500006,31,50,6/14/2023 15:37:16.3
500006,33,53,6/14/2023 15:37:22.5
500006,29,47,6/14/2023 15:37:24.0
500008,40,64,6/14/2023 15:37:27.3
500008,44,71,6/14/2023 15:37:28.3
500006,57,92,6/14/2023 15:37:31.6
500006,37,60,6/14/2023 15:37:33.3
500006,37,60,6/14/2023 15:37:35.2
500006,42,68,6/14/2023 15:37:35.8
500008,38,61,6/14/2023 15:37:41.4
500008,33,53,6/14/2023 15:37:43.3
500006,43,69,6/14/2023 15:37:44.8
500008,31,50,6/14/2023 15:37:45.9
500006,50,80,6/14/2023 15:37:47.8
